연도,작목군,작목명,지역,면적,생산량
2020,특약용작물,강황(울금),전북,2.0,24.0
2020,특약용작물,강황(울금),제주,1.0,2.0
2020,특약용작물,강황(울금),충남,0.0,0.0
2020,특약용작물,강황(울금),충북,0.0,2.0
2020,특약용작물,강황(울금),전국,34.0,360.0
2021,특약용작물,강황(울금),강원,0.0,0.0
2021,특약용작물,강황(울금),경기,1.0,2.0
2021,특약용작물,강황(울금),경남,1.0,13.0
2021,특약용작물,강황(울금),경북,0.0,0.0
2021,특약용작물,강황(울금),광주,0.0,0.0
2021,특약용작물,강황(울금),대구,0.0,0.0
2021,특약용작물,강황(울금),대전,0.0,0.0
2021,특약용작물,강황(울금),부산,0.0,2.0
2021,특약용작물,강황(울금),서울,0.0,0.0
2021,특약용작물,강황(울금),세종,0.0,0.0
2021,특약용작물,강황(울금),울산,0.0,0.0
2021,특약용작물,강황(울금),인천,0.0,0.0
2021,특약용작물,강황(울금),전남,26.0,298.0
2021,특약용작물,강황(울금),전북,2.0,24.0
2021,특약용작물,강황(울금),제주,1.0,1.0
2021,특약용작물,강황(울금),충남,0.0,0.0
2021,특약용작물,강황(울금),충북,0.0,0.0
2021,특약용작물,강황(울금),전국,31.0,340.0
2022,특약용작물,강황(울금),강원,2.0,5.0
2022,특약용작물,강황(울금),경기,1.0,2.0
2022,특약용작물,강황(울금),경남,1.0,11.0
2022,특약용작물,강황(울금),경북,0.0,0.0
2022,특약용작물,강황(울금),광주,0.0,0.0
2022,특약용작물,강황(울금),대구,0.0,0.0
2022,특약용작물,강황(울금),대전,0.0,0.0
2022,특약용작물,강황(울금),부산,0.0,2.0
2022,특약용작물,강황(울금),서울,0.0,0.0
2022,특약용작물,강황(울금),세종,0.0,0.0
2022,특약용작물,강황(울금),울산,0.0,0.0
2022,특약용작물,강황(울금),인천,0.0,0.0
2022,특약용작물,강황(울금),전남,17.0,112.0
2022,특약용작물,강황(울금),전북,2.0,11.0
2022,특약용작물,강황(울금),제주,1.0,1.0
2022,특약용작물,강황(울금),충남,0.0,0.0
2022,특약용작물,강황(울금),충북,0.0,0.0
2022,특약용작물,강황(울금),전국,24.0,144.0
2023,특약용작물,강황(울금),강원,0.0,0.0
2023,특약용작물,강황(울금),경기,0.0,2.0
2023,특약용작물,강황(울금),경남,1.0,11.0
2023,특약용작물,강황(울금),경북,0.0,0.0
2023,특약용작물,강황(울금),광주,0.0,0.0
2023,특약용작물,강황(울금),대구,0.0,0.0
2023,특약용작물,강황(울금),대전,0.0,0.0
2023,특약용작물,강황(울금),부산,0.0,2.0
2023,특약용작물,강황(울금),서울,0.0,0.0
2023,특약용작물,강황(울금),세종,0.0,0.0
2023,특약용작물,강황(울금),울산,0.0,0.0
2023,특약용작물,강황(울금),인천,0.0,0.0
2023,특약용작물,강황(울금),전남,14.0,86.0
2023,특약용작물,강황(울금),전북,2.0,10.0
2023,특약용작물,강황(울금),제주,1.0,1.0
2023,특약용작물,강황(울금),충남,0.0,0.0
2023,특약용작물,강황(울금),충북,0.0,0.0
2023,특약용작물,강황(울금),전국,18.0,112.0
2024,특약용작물,강황(울금),강원,0.0,0.0
2024,특약용작물,강황(울금),경기,0.0,2.0
2024,특약용작물,강황(울금),경남,1.0,11.0
2024,특약용작물,강황(울금),경북,0.0,0.0
2024,특약용작물,강황(울금),광주,0.0,0.0
2024,특약용작물,강황(울금),대구,0.0,0.0
2024,특약용작물,강황(울금),대전,0.0,0.0
2024,특약용작물,강황(울금),부산,0.0,2.0
2024,특약용작물,강황(울금),서울,0.0,0.0
2024,특약용작물,강황(울금),세종,0.0,0.0
2024,특약용작물,강황(울금),울산,0.0,0.0
2024,특약용작물,강황(울금),인천,0.0,0.0
2024,특약용작물,강황(울금),전국,18.0,109.0
2024,특약용작물,강황(울금),전남,13.0,83.0
2024,특약용작물,강황(울금),전북,2.0,10.0
2024,특약용작물,강황(울금),제주,1.0,1.0
2024,특약용작물,강황(울금),충남,0.0,0.0
2024,특약용작물,강황(울금),충북,0.0,0.0
2020,특약용작물,건강(생강),강원,0.0,0.0
2020,특약용작물,건강(생강),경기,1.0,8.0
2020,특약용작물,건강(생강),경남,33.0,376.0
2020,특약용작물,건강(생강),경북,409.0,4668.0
2020,특약용작물,건강(생강),광주,0.0,0.0
2020,특약용작물,건강(생강),대구,0.0,0.0
2020,특약용작물,건강(생강),대전,0.0,0.0
2020,특약용작물,건강(생강),부산,0.0,0.0
2020,특약용작물,건강(생강),서울,0.0,0.0
2020,특약용작물,건강(생강),세종,0.0,0.0
2020,특약용작물,건강(생강),울산,0.0,0.0
2020,특약용작물,건강(생강),인천,0.0,0.0
2020,특약용작물,건강(생강),전남,20.0,262.0
2020,특약용작물,건강(생강),전북,46.0,546.0
2020,특약용작물,건강(생강),제주,1.0,20.0
2020,특약용작물,건강(생강),충남,239.0,2768.0
2020,특약용작물,건강(생강),충북,4.0,37.0
2020,특약용작물,건강(생강),전국,753.0,8685.0
2021,특약용작물,건강(생강),강원,0.0,0.0
2021,특약용작물,건강(생강),경기,1.0,8.0
2021,특약용작물,건강(생강),경남,30.0,362.0
2021,특약용작물,건강(생강),경북,422.0,4834.0
2021,특약용작물,건강(생강),광주,0.0,0.0
2021,특약용작물,건강(생강),대구,0.0,0.0
2021,특약용작물,건강(생강),대전,0.0,3.0
2021,특약용작물,건강(생강),부산,0.0,0.0
2021,특약용작물,건강(생강),서울,0.0,0.0
2021,특약용작물,건강(생강),세종,0.0,0.0
2021,특약용작물,건강(생강),울산,0.0,0.0
2021,특약용작물,건강(생강),인천,0.0,0.0
2021,특약용작물,건강(생강),전남,19.0,252.0
2021,특약용작물,건강(생강),전북,46.0,565.0
2021,특약용작물,건강(생강),제주,1.0,19.0
2021,특약용작물,건강(생강),충남,212.0,2079.0
2021,특약용작물,건강(생강),충북,4.0,37.0
2021,특약용작물,건강(생강),전국,735.0,8159.0
2022,특약용작물,건강(생강),강원,0.0,0.0
2022,특약용작물,건강(생강),경기,1.0,8.0
2022,특약용작물,건강(생강),경남,28.0,327.0
2022,특약용작물,건강(생강),경북,406.0,4653.0
2022,특약용작물,건강(생강),광주,0.0,0.0
2022,특약용작물,건강(생강),대구,0.0,0.0
2022,특약용작물,건강(생강),대전,0.0,3.0
2022,특약용작물,건강(생강),부산,0.0,0.0
2022,특약용작물,건강(생강),서울,0.0,0.0
2022,특약용작물,건강(생강),세종,0.0,0.0
2022,특약용작물,건강(생강),울산,0.0,0.0
2022,특약용작물,건강(생강),인천,0.0,0.0
2022,특약용작물,건강(생강),전남,19.0,252.0
2022,특약용작물,건강(생강),전북,46.0,573.0
2022,특약용작물,건강(생강),제주,1.0,18.0
2022,특약용작물,건강(생강),충남,205.0,1969.0
2022,특약용작물,건강(생강),충북,4.0,37.0
2022,특약용작물,건강(생강),전국,710.0,7840.0
2023,특약용작물,건강(생강),강원,0.0,0.0
2023,특약용작물,건강(생강),경기,1.0,8.0
2023,특약용작물,건강(생강),경남,24.0,270.0
2023,특약용작물,건강(생강),경북,392.0,4398.0
2023,특약용작물,건강(생강),광주,0.0,0.0
2023,특약용작물,건강(생강),대구,9.0,113.0
2023,특약용작물,건강(생강),대전,0.0,3.0
2023,특약용작물,건강(생강),부산,0.0,0.0
2023,특약용작물,건강(생강),서울,0.0,0.0
2023,특약용작물,건강(생강),세종,0.0,0.0
2023,특약용작물,건강(생강),울산,0.0,0.0
2023,특약용작물,건강(생강),인천,0.0,0.0
2023,특약용작물,건강(생강),전남,19.0,239.0
2023,특약용작물,건강(생강),전북,46.0,565.0
2023,특약용작물,건강(생강),제주,1.0,18.0
2023,특약용작물,건강(생강),충남,238.0,3479.0
2023,특약용작물,건강(생강),충북,4.0,37.0
2023,특약용작물,건강(생강),전국,734.0,9130.0
2024,특약용작물,건강(생강),강원,0.0,0.0
2024,특약용작물,건강(생강),경기,1.0,8.0
2024,특약용작물,건강(생강),경남,22.0,284.0
2024,특약용작물,건강(생강),경북,396.0,4437.0
2024,특약용작물,건강(생강),광주,0.0,0.0
2024,특약용작물,건강(생강),대구,9.0,111.0
2024,특약용작물,건강(생강),대전,0.0,3.0
2024,특약용작물,건강(생강),부산,0.0,0.0
2024,특약용작물,건강(생강),서울,0.0,0.0
2024,특약용작물,건강(생강),세종,0.0,0.0
2024,특약용작물,건강(생강),울산,0.0,0.0
2024,특약용작물,건강(생강),인천,0.0,0.0
2024,특약용작물,건강(생강),전국,701.0,8511.0
2024,특약용작물,건강(생강),전남,19.0,237.0
2024,특약용작물,건강(생강),전북,46.0,562.0
2024,특약용작물,건강(생강),제주,1.0,18.0
2024,특약용작물,건강(생강),충남,202.0,2815.0
2024,특약용작물,건강(생강),충북,4.0,37.0
2020,채소,건고추,강원,2251.0,4578.0
2020,채소,건고추,경기,2586.0,4343.0
2020,채소,건고추,경남,2186.0,4501.0
2020,채소,건고추,경북,7906.0,16955.0
2020,채소,건고추,광주,110.0,221.0
2020,채소,건고추,대구,98.0,196.0
2020,채소,건고추,대전,52.0,61.0
2020,채소,건고추,부산,82.0,223.0
2020,채소,건고추,서울,9.0,14.0
2020,채소,건고추,세종,126.0,158.0
2020,채소,건고추,울산,184.0,475.0
2020,채소,건고추,인천,362.0,737.0
2020,채소,건고추,전국,31146.0,60076.0
2020,채소,건고추,전남,4682.0,9941.0
2020,채소,건고추,전북,4320.0,7573.0
2020,채소,건고추,제주,82.0,163.0
2020,채소,건고추,충남,3318.0,5268.0
2020,채소,건고추,충북,2792.0,4669.0
2021,채소,건고추,강원,2401.0,7430.0
2021,채소,건고추,경기,2766.0,8398.0
2021,채소,건고추,경남,2218.0,5604.0
2021,채소,건고추,경북,8751.0,24699.0
2021,채소,건고추,광주,115.0,208.0
2021,채소,건고추,대구,146.0,270.0
2021,채소,건고추,대전,95.0,256.0
2021,채소,건고추,부산,59.0,179.0
2021,채소,건고추,서울,10.0,31.0
2021,채소,건고추,세종,122.0,293.0
2021,채소,건고추,울산,166.0,475.0
2021,채소,건고추,인천,473.0,1234.0
2021,채소,건고추,전국,33373.0,92757.0
2021,채소,건고추,전남,5067.0,13248.0
2021,채소,건고추,전북,4286.0,11761.0
2021,채소,건고추,제주,97.0,221.0
2021,채소,건고추,충남,3750.0,10993.0
2021,채소,건고추,충북,2850.0,7456.0
2022,채소,건고추,강원,2155.0,4977.0
2022,채소,건고추,경기,2484.0,5280.0
2022,채소,건고추,경남,2077.0,4467.0
2022,채소,건고추,경북,7897.0,17456.0
2022,채소,건고추,광주,93.0,229.0
2022,채소,건고추,대구,111.0,161.0
2022,채소,건고추,대전,85.0,177.0
2022,채소,건고추,부산,62.0,227.0
2022,채소,건고추,서울,9.0,19.0
2022,채소,건고추,세종,111.0,222.0
2022,채소,건고추,울산,177.0,498.0
2022,채소,건고추,인천,400.0,955.0
2022,채소,건고추,전국,29770.0,68984.0
2022,채소,건고추,전남,4531.0,10978.0
2022,채소,건고추,전북,3586.0,9359.0
2022,채소,건고추,제주,108.0,237.0
2022,채소,건고추,충남,3262.0,7880.0
2022,채소,건고추,충북,2624.0,5862.0
2023,채소,건고추,강원,2166.0,5785.0
2023,채소,건고추,경기,2107.0,4462.0
2023,채소,건고추,경남,1916.0,3946.0
2023,채소,건고추,경북,7269.0,16084.0
2023,채소,건고추,광주,67.0,71.0
2023,채소,건고추,대구,113.0,160.0
2023,채소,건고추,대전,69.0,216.0
2023,채소,건고추,부산,66.0,189.0
2023,채소,건고추,서울,10.0,22.0
2023,채소,건고추,세종,79.0,162.0
2023,채소,건고추,울산,162.0,444.0
2023,채소,건고추,인천,357.0,969.0
2023,채소,건고추,전국,27132.0,61665.0
2023,채소,건고추,전남,4050.0,7775.0
2023,채소,건고추,전북,3106.0,7429.0
2023,채소,건고추,제주,83.0,133.0
2023,채소,건고추,충남,3034.0,7414.0
2023,채소,건고추,충북,2477.0,6403.0
2024,채소,건고추,강원,2048.0,5231.0
2024,채소,건고추,경기,2032.0,4929.0
2024,채소,건고추,경남,1764.0,4527.0
2024,채소,건고추,경북,7280.0,18379.0
2024,채소,건고추,광주,56.0,95.0
2024,채소,건고추,대구,189.0,460.0
2024,채소,건고추,대전,65.0,171.0
2024,채소,건고추,부산,61.0,174.0
2024,채소,건고추,서울,12.0,28.0
2024,채소,건고추,세종,79.0,186.0
2024,채소,건고추,울산,148.0,431.0
2024,채소,건고추,인천,341.0,939.0
2024,채소,건고추,전국,26430.0,68074.0
2024,채소,건고추,전남,4094.0,10333.0
2024,채소,건고추,전북,3088.0,8710.0
2024,채소,건고추,제주,93.0,216.0
2024,채소,건고추,충남,2634.0,6997.0
2024,채소,건고추,충북,2447.0,6269.0
2020,식량,겉보리,강원,172.0,388.0
2020,식량,겉보리,경기,28.0,46.0
2020,식량,겉보리,경남,2234.0,5416.0
2020,식량,겉보리,경북,948.0,2158.0
2020,식량,겉보리,전국,7310.0,18857.0
2020,식량,겉보리,광주,0.0,0.0
2020,식량,겉보리,대구,315.0,774.0
2020,식량,겉보리,대전,0.0,0.0
2020,식량,겉보리,부산,1.0,2.0
2020,식량,겉보리,서울,0.0,0.0
2020,식량,겉보리,세종,0.0,0.0
2020,식량,겉보리,울산,1.0,2.0
2020,식량,겉보리,인천,7.0,11.0
2020,식량,겉보리,전남,71.0,198.0
2020,식량,겉보리,전북,3426.0,9612.0
2020,식량,겉보리,제주,0.0,0.0
2020,식량,겉보리,충남,21.0,47.0
2020,식량,겉보리,충북,86.0,203.0
2021,식량,겉보리,강원,141.0,293.0
2021,식량,겉보리,경기,30.0,40.0
2021,식량,겉보리,경남,1582.0,4695.0
2021,식량,겉보리,경북,433.0,1004.0
2021,식량,겉보리,전국,5783.0,16886.0
2021,식량,겉보리,광주,0.0,0.0
2021,식량,겉보리,대구,455.0,1160.0
2021,식량,겉보리,대전,0.0,0.0
2021,식량,겉보리,부산,0.0,1.0
2021,식량,겉보리,서울,0.0,0.0
2021,식량,겉보리,세종,0.0,0.0
2021,식량,겉보리,울산,0.0,0.0
2021,식량,겉보리,인천,4.0,5.0
2021,식량,겉보리,전남,17.0,54.0
2021,식량,겉보리,전북,3038.0,9467.0
2021,식량,겉보리,제주,0.0,0.0
2021,식량,겉보리,충남,15.0,32.0
2021,식량,겉보리,충북,66.0,132.0
2022,식량,겉보리,강원,70.0,126.0
2022,식량,겉보리,경기,13.0,17.0
2022,식량,겉보리,경남,1178.0,3106.0
2022,식량,겉보리,경북,340.0,744.0
2022,식량,겉보리,전국,4620.0,12418.0
2022,식량,겉보리,광주,0.0,0.0
2022,식량,겉보리,대구,365.0,773.0
2022,식량,겉보리,대전,2.0,6.0
2022,식량,겉보리,부산,0.0,0.0
2022,식량,겉보리,서울,0.0,0.0
2022,식량,겉보리,세종,0.0,0.0
2022,식량,겉보리,울산,0.0,0.0
2022,식량,겉보리,인천,1.0,1.0
2022,식량,겉보리,전남,0.0,0.0
2022,식량,겉보리,전북,2598.0,7545.0
2022,식량,겉보리,제주,0.0,0.0
2022,식량,겉보리,충남,26.0,62.0
2022,식량,겉보리,충북,28.0,39.0
2023,식량,겉보리,강원,37.0,78.0
2023,식량,겉보리,경기,5.0,5.0
2023,식량,겉보리,경남,1094.0,2979.0
2023,식량,겉보리,경북,356.0,1033.0
2023,식량,겉보리,전국,6457.0,17704.0
2023,식량,겉보리,광주,0.0,0.0
2023,식량,겉보리,대구,297.0,654.0
2023,식량,겉보리,대전,0.0,0.0
2023,식량,겉보리,부산,0.0,1.0
2023,식량,겉보리,서울,0.0,0.0
2023,식량,겉보리,세종,0.0,0.0
2023,식량,겉보리,울산,0.0,0.0
2023,식량,겉보리,인천,0.0,0.0
2023,식량,겉보리,전남,0.0,0.0
2023,식량,겉보리,전북,4643.0,12880.0
2023,식량,겉보리,제주,0.0,0.0
2023,식량,겉보리,충남,1.0,4.0
2023,식량,겉보리,충북,23.0,69.0
2024,식량,겉보리,강원,15.0,35.0
2024,식량,겉보리,경기,1.0,2.0
2024,식량,겉보리,경남,841.0,1797.0
2024,식량,겉보리,경북,463.0,1091.0
2024,식량,겉보리,전국,6398.0,13850.0
2024,식량,겉보리,대구,286.0,517.0
2024,식량,겉보리,대전,0.0,0.0
2024,식량,겉보리,부산,0.0,1.0
2024,식량,겉보리,세종,0.0,0.0
2024,식량,겉보리,인천,21.0,45.0
2024,식량,겉보리,전북,4690.0,10191.0
2024,식량,겉보리,충남,11.0,20.0
2024,식량,겉보리,충북,70.0,151.0
2020,채소,결구상추,강원,188.0,4009.0
2020,채소,결구상추,경기,7.0,143.0
2020,채소,결구상추,경남,405.0,13004.0
2020,채소,결구상추,경북,1.0,27.0
2020,채소,결구상추,부산,1.0,13.0
2020,채소,결구상추,전국,842.0,21393.0
2020,채소,결구상추,전남,177.0,2492.0
2020,채소,결구상추,전북,16.0,308.0
2020,채소,결구상추,충남,43.0,1306.0
2020,채소,결구상추,충북,5.0,90.0
2021,채소,결구상추,강원,197.0,4206.0
2021,채소,결구상추,경기,7.0,143.0
2021,채소,결구상추,경남,415.0,13541.0
2021,채소,결구상추,경북,1.0,27.0
2021,채소,결구상추,광주,,
2021,채소,결구상추,대구,,
2021,채소,결구상추,부산,1.0,13.0
2021,채소,결구상추,인천,,
2021,채소,결구상추,전국,862.0,22124.0
2021,채소,결구상추,전남,177.0,2492.0
2021,채소,결구상추,전북,16.0,309.0
2021,채소,결구상추,제주,,
2021,채소,결구상추,충남,43.0,1302.0
2021,채소,결구상추,충북,5.0,90.0
2022,채소,결구상추,강원,229.0,5125.0
2022,채소,결구상추,경기,7.0,143.0
2022,채소,결구상추,경남,435.0,13516.0
2022,채소,결구상추,부산,1.0,13.0
2022,채소,결구상추,전국,911.0,22989.0
2022,채소,결구상추,전남,177.0,2492.0
2022,채소,결구상추,전북,16.0,308.0
2022,채소,결구상추,충남,43.0,1302.0
2022,채소,결구상추,충북,5.0,90.0
2023,채소,결구상추,강원,258.0,5489.0
2023,채소,결구상추,경기,10.0,187.0
2023,채소,결구상추,경남,438.0,13745.0
2023,채소,결구상추,경북,3.0,196.0
2023,채소,결구상추,부산,1.0,13.0
2023,채소,결구상추,전국,959.0,23925.0
2023,채소,결구상추,전남,184.0,2564.0
2023,채소,결구상추,전북,17.0,340.0
2023,채소,결구상추,충남,43.0,1302.0
2023,채소,결구상추,충북,5.0,90.0
2024,채소,결구상추,강원,252.0,5380.0
2024,채소,결구상추,경기,7.0,143.0
2024,채소,결구상추,경남,439.0,13768.0
2024,채소,결구상추,경북,3.0,196.0
2024,채소,결구상추,부산,1.0,13.0
2024,채소,결구상추,전국,945.0,23713.0
2024,채소,결구상추,전남,179.0,2493.0
2024,채소,결구상추,전북,16.0,308.0
2024,채소,결구상추,충남,44.0,1322.0
2024,채소,결구상추,충북,5.0,90.0
2020,특약용작물,결명자,강원,0.0,0.0
2020,특약용작물,결명자,경기,0.0,0.0
2020,특약용작물,결명자,경남,0.0,0.0
2020,특약용작물,결명자,경북,1.0,1.0
2020,특약용작물,결명자,광주,0.0,0.0
2020,특약용작물,결명자,대구,0.0,0.0
2020,특약용작물,결명자,대전,0.0,0.0
2020,특약용작물,결명자,부산,0.0,0.0
2020,특약용작물,결명자,서울,0.0,0.0
2020,특약용작물,결명자,세종,0.0,0.0
2020,특약용작물,결명자,울산,0.0,0.0
2020,특약용작물,결명자,인천,0.0,0.0
2020,특약용작물,결명자,전남,19.0,40.0
2020,특약용작물,결명자,전북,0.0,1.0
